filepath,filename,scan_id,ftype,ext,size_mb,shape,ndim,dtype,vox_mm,min_val,max_val,mean_val,nonzero,n_dirs,error
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0907_Lesion.nii.gz,scan_0907_Lesion.nii.gz,0907,Lesion,nii.gz,0.04,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0014,23996.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0907_T1.nii.gz,scan_0907_T1.nii.gz,0907,T1,nii.gz,10.041,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1085.0,40.6499,6116733.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0910_Lesion.nii.gz,scan_0910_Lesion.nii.gz,0910,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0910_T1.nii.gz,scan_0910_T1.nii.gz,0910,T1,nii.gz,35.816,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,10308.1787,456.0342,10171892.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0911_Lesion.nii.gz,scan_0911_Lesion.nii.gz,0911,Lesion,nii.gz,0.066,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,675.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0911_T1.nii.gz,scan_0911_T1.nii.gz,0911,T1,nii.gz,15.265,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,990.0,72.7074,10395202.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0914_Lesion.nii.gz,scan_0914_Lesion.nii.gz,0914,Lesion,nii.gz,0.039,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0014,12652.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0914_T1.nii.gz,scan_0914_T1.nii.gz,0914,T1,nii.gz,30.994,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2017.8175,46.8719,10713946.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0914_bval.txt,scan_0914_bval.txt,0914,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0914_bvec.txt,scan_0914_bvec.txt,0914,bvec,txt,0.003,"(3, 65)",2.0,float64,,-0.9791,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0914_dMRI.nii.gz,scan_0914_dMRI.nii.gz,0914,dMRI,nii.gz,34.644,"(96, 96, 60, 65)",4.0,float32,"(2.208, 2.208, 2.42)",0.0,3974.0,35.019,35390569.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0915_Lesion.nii.gz,scan_0915_Lesion.nii.gz,0915,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0915_T1.nii.gz,scan_0915_T1.nii.gz,0915,T1,nii.gz,10.538,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1217.0,56.9883,6208102.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0917_Lesion.nii.gz,scan_0917_Lesion.nii.gz,0917,Lesion,nii.gz,0.031,"(256, 256, 120)",3.0,float32,"(0.828, 0.828, 1.17)",0.0,1.0,0.0001,1099.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0917_T1.nii.gz,scan_0917_T1.nii.gz,0917,T1,nii.gz,5.724,"(256, 256, 120)",3.0,float32,"(0.828, 0.828, 1.17)",0.0,1428607.0,48008.4414,4010745.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0917_bval.txt,scan_0917_bval.txt,0917,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0917_bvec.txt,scan_0917_bvec.txt,0917,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0917_dMRI.nii.gz,scan_0917_dMRI.nii.gz,0917,dMRI,nii.gz,71.561,"(256, 256, 70, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,156992.0,1930.2089,74746447.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0918_Lesion.nii.gz,scan_0918_Lesion.nii.gz,0918,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,36.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0918_T1.nii.gz,scan_0918_T1.nii.gz,0918,T1,nii.gz,13.753,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1001.0,44.5448,11444393.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0919_Lesion.nii.gz,scan_0919_Lesion.nii.gz,0919,Lesion,nii.gz,0.155,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0007,11274.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0919_T1.nii.gz,scan_0919_T1.nii.gz,0919,T1,nii.gz,10.292,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2628.6418,140.6693,7325288.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0919_bval.txt,scan_0919_bval.txt,0919,bval,txt,0.0,"(1, 16)",1.0,float64,,0.0,860.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0919_bvec.txt,scan_0919_bvec.txt,0919,bvec,txt,0.001,"(3, 16)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0919_dMRI.nii.gz,scan_0919_dMRI.nii.gz,0919,dMRI,nii.gz,11.64,"(128, 128, 55, 16)",4.0,float32,"(2.0, 2.0, 2.7)",0.0,7725.9688,65.446,13141066.0,16.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0921_Lesion.nii.gz,scan_0921_Lesion.nii.gz,0921,Lesion,nii.gz,0.067,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0002,2519.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0921_T1.nii.gz,scan_0921_T1.nii.gz,0921,T1,nii.gz,10.106,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,997.0,54.4879,6960530.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0922_Lesion.nii.gz,scan_0922_Lesion.nii.gz,0922,Lesion,nii.gz,0.068,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0002,2245.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0922_T1.nii.gz,scan_0922_T1.nii.gz,0922,T1,nii.gz,21.431,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,938.8636,50.1636,7001029.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0922_bval.txt,scan_0922_bval.txt,0922,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0922_bvec.txt,scan_0922_bvec.txt,0922,bvec,txt,0.004,"(3, 65)",2.0,float64,,-0.973,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0922_dMRI.nii.gz,scan_0922_dMRI.nii.gz,0922,dMRI,nii.gz,37.387,"(96, 96, 60, 65)",4.0,float32,"(2.208, 2.208, 2.42)",0.0,3569.0,52.5241,35424827.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0924_Lesion.nii.gz,scan_0924_Lesion.nii.gz,0924,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,120.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0924_T1.nii.gz,scan_0924_T1.nii.gz,0924,T1,nii.gz,26.653,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,8234.7607,398.0106,7490564.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0927_Lesion.nii.gz,scan_0927_Lesion.nii.gz,0927,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0927_T1.nii.gz,scan_0927_T1.nii.gz,0927,T1,nii.gz,11.685,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2441.9546,154.8058,8247598.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0927_bval.txt,scan_0927_bval.txt,0927,bval,txt,0.0,"(1, 16)",1.0,float64,,0.0,860.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0927_bvec.txt,scan_0927_bvec.txt,0927,bvec,txt,0.001,"(3, 16)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0927_dMRI.nii.gz,scan_0927_dMRI.nii.gz,0927,dMRI,nii.gz,12.369,"(128, 128, 56, 16)",4.0,float32,"(2.0, 2.0, 2.7)",0.0,6298.2783,68.285,13475042.0,16.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0928_Lesion.nii.gz,scan_0928_Lesion.nii.gz,0928,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0928_T1.nii.gz,scan_0928_T1.nii.gz,0928,T1,nii.gz,12.702,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,868.0,43.8133,11252888.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0934_Lesion.nii.gz,scan_0934_Lesion.nii.gz,0934,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,589.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0934_T1.nii.gz,scan_0934_T1.nii.gz,0934,T1,nii.gz,5.14,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1593705.375,26231.1309,3725666.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0934_bval.txt,scan_0934_bval.txt,0934,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0934_bvec.txt,scan_0934_bvec.txt,0934,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0934_dMRI.nii.gz,scan_0934_dMRI.nii.gz,0934,dMRI,nii.gz,78.173,"(256, 256, 70, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,206528.8594,2108.9358,81281756.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0935_Lesion.nii.gz,scan_0935_Lesion.nii.gz,0935,Lesion,nii.gz,0.023,"(256, 180, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0935_T1.nii.gz,scan_0935_T1.nii.gz,0935,T1,nii.gz,8.053,"(256, 180, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2481127.5,123827.2891,5036596.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0935_bval.txt,scan_0935_bval.txt,0935,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0935_bvec.txt,scan_0935_bvec.txt,0935,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0935_dMRI.nii.gz,scan_0935_dMRI.nii.gz,0935,dMRI,nii.gz,82.53,"(256, 256, 60, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,272625.3125,4756.9546,79595459.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0936_Lesion.nii.gz,scan_0936_Lesion.nii.gz,0936,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0936_T1.nii.gz,scan_0936_T1.nii.gz,0936,T1,nii.gz,35.22,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,4874.3223,291.2368,10043732.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0938_Lesion.nii.gz,scan_0938_Lesion.nii.gz,0938,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0938_T1.nii.gz,scan_0938_T1.nii.gz,0938,T1,nii.gz,5.209,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1184352.625,25497.1855,3772834.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0940_Lesion.nii.gz,scan_0940_Lesion.nii.gz,0940,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0940_T1.nii.gz,scan_0940_T1.nii.gz,0940,T1,nii.gz,30.802,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,8368.9941,398.751,8586494.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0941_Lesion.nii.gz,scan_0941_Lesion.nii.gz,0941,Lesion,nii.gz,0.035,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0006,10419.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0941_T1.nii.gz,scan_0941_T1.nii.gz,0941,T1,nii.gz,32.462,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,7862.1299,504.1294,9137173.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0942_Lesion.nii.gz,scan_0942_Lesion.nii.gz,0942,Lesion,nii.gz,0.037,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.001,10124.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0942_T1.nii.gz,scan_0942_T1.nii.gz,0942,T1,nii.gz,9.018,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,861.0,48.344,6258351.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0942_bval.txt,scan_0942_bval.txt,0942,bval,txt,0.0,"(1, 16)",1.0,float64,,0.0,860.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0942_bvec.txt,scan_0942_bvec.txt,0942,bvec,txt,0.001,"(3, 16)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0942_dMRI.nii.gz,scan_0942_dMRI.nii.gz,0942,dMRI,nii.gz,15.742,"(128, 128, 55, 17)",4.0,float32,"(2.0, 2.0, 2.7)",0.0,2014461.375,14841.0352,13943321.0,17.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0943_Lesion.nii.gz,scan_0943_Lesion.nii.gz,0943,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,95.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0943_T1.nii.gz,scan_0943_T1.nii.gz,0943,T1,nii.gz,11.978,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1487.0,84.2122,6683043.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0945_Lesion.nii.gz,scan_0945_Lesion.nii.gz,0945,Lesion,nii.gz,0.035,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0004,5102.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0945_T1.nii.gz,scan_0945_T1.nii.gz,0945,T1,nii.gz,16.765,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,805.318,33.5831,5652081.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0950_Lesion.nii.gz,scan_0950_Lesion.nii.gz,0950,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0950_T1.nii.gz,scan_0950_T1.nii.gz,0950,T1,nii.gz,12.078,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,809.0,40.2872,11326333.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0951_Lesion.nii.gz,scan_0951_Lesion.nii.gz,0951,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0001,2121.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0951_T1.nii.gz,scan_0951_T1.nii.gz,0951,T1,nii.gz,8.806,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1094.0,50.4901,5323595.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0952_Lesion.nii.gz,scan_0952_Lesion.nii.gz,0952,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0003,3408.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0952_T1.nii.gz,scan_0952_T1.nii.gz,0952,T1,nii.gz,31.871,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,8865.9473,290.8366,9089423.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0953_Lesion.nii.gz,scan_0953_Lesion.nii.gz,0953,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0001,1785.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0953_T1.nii.gz,scan_0953_T1.nii.gz,0953,T1,nii.gz,10.235,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1059.0,48.7005,6877985.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0957_Lesion.nii.gz,scan_0957_Lesion.nii.gz,0957,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,514.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0957_T1.nii.gz,scan_0957_T1.nii.gz,0957,T1,nii.gz,39.653,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1240.5398,35.3645,10998469.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0957_bval.txt,scan_0957_bval.txt,0957,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0957_bvec.txt,scan_0957_bvec.txt,0957,bvec,txt,0.003,"(65, 3)",2.0,float64,,-0.9641,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0957_dMRI.nii.gz,scan_0957_dMRI.nii.gz,0957,dMRI,nii.gz,80.782,"(128, 128, 75, 65)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,2411.0,51.9404,79257298.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0961_Lesion.nii.gz,scan_0961_Lesion.nii.gz,0961,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0002,589.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0961_T1.nii.gz,scan_0961_T1.nii.gz,0961,T1,nii.gz,20.458,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,938.7272,35.2939,7187308.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0964_Lesion.nii.gz,scan_0964_Lesion.nii.gz,0964,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0001,1494.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0964_T1.nii.gz,scan_0964_T1.nii.gz,0964,T1,nii.gz,39.704,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1239.7063,35.8366,10998710.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0964_bval.txt,scan_0964_bval.txt,0964,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0964_bvec.txt,scan_0964_bvec.txt,0964,bvec,txt,0.003,"(65, 3)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0964_dMRI.nii.gz,scan_0964_dMRI.nii.gz,0964,dMRI,nii.gz,78.831,"(128, 128, 75, 65)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,1590.0,48.1664,79224696.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0971_Lesion.nii.gz,scan_0971_Lesion.nii.gz,0971,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0001,479.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0971_T1.nii.gz,scan_0971_T1.nii.gz,0971,T1,nii.gz,7.118,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,3074.6592,152.5011,4629342.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0971_bval.txt,scan_0971_bval.txt,0971,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0971_bvec.txt,scan_0971_bvec.txt,0971,bvec,txt,0.002,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0971_dMRI.nii.gz,scan_0971_dMRI.nii.gz,0971,dMRI,nii.gz,18.454,"(128, 128, 70, 33)",4.0,float32,"(1.75, 1.75, 2.0)",0.0,10303.2314,84.3909,18241238.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0977_Lesion.nii.gz,scan_0977_Lesion.nii.gz,0977,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0977_T1.nii.gz,scan_0977_T1.nii.gz,0977,T1,nii.gz,12.595,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,958.0,38.1688,11444395.0,,
